,:@computed_region_43an_4dx5,:@computed_region_9yqb_tdyd,_95_ci,county_code,county_name,data_comments,data_sources,data_years,denominator,denominator_note,indicator,indicator_number,location,mapping_distribution,measure_unit,percentage_rate,quartile,region_name,total_event_counts
371,1281,625,,30,Oneida,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-75.361773, 43.149482]}",2,Percentage,36.3,33.9 - < 36.5 : Q3,Central New York,
372,713,2132,,31,Onondaga,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-76.168033, 43.065629]}",1,Percentage,32.3,0 - < 33.9 : Q1 & Q2,Central New York,
373,623,2135,,35,Oswego,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-76.31133, 43.39123]}",3,Percentage,41.4,36.5 + : Q4,Central New York,
374,1581,2140,,40,St. Lawrence,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-75.242045, 44.689468]}",3,Percentage,40.4,36.5 + : Q4,Central New York,
375,1786,2181,,50,Tompkins,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-76.478784, 42.461024]}",1,Percentage,30.1,0 - < 33.9 : Q1 & Q2,Central New York,
376,,,,103,Central New York,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,,,Percentage,35.4,,Central New York,
377,479,2033,,3,Broome,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-75.933191, 42.122015]}",1,Percentage,32.9,0 - < 33.9 : Q1 & Q2,New York-Penn,
378,451,2037,,8,Chenango,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-75.570013, 42.481798]}",3,Percentage,37.9,36.5 + : Q4,New York-Penn,
379,450,630,,49,Tioga,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-76.29595, 42.120252]}",1,Percentage,32.4,0 - < 33.9 : Q1 & Q2,New York-Penn,
380,,,,104,New York-Penn,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,,,Percentage,33.8,,New York-Penn,
381,40,2030,,1,Albany,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-73.814233, 42.678066]}",1,Percentage,32.0,0 - < 33.9 : Q1 & Q2,Northeastern New York,
382,202,2038,,9,Clinton,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-73.548883, 44.731944]}",3,Percentage,37.3,36.5 + : Q4,Northeastern New York,
383,977,619,,10,Columbia,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-73.682168, 42.276913]}",2,Percentage,34.8,33.9 - < 36.5 : Q3,Northeastern New York,
384,395,2039,,12,Delaware,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-74.997944, 42.242972]}",3,Percentage,38.5,36.5 + : Q4,Northeastern New York,
385,287,2084,,15,Essex,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-73.685145, 44.166026]}",2,Percentage,34.1,33.9 - < 36.5 : Q3,Northeastern New York,
386,278,621,,16,Franklin,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-74.340621, 44.705699]}",3,Percentage,40.2,36.5 + : Q4,Northeastern New York,
387,1227,2085,,17,Fulton,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-74.331296, 43.06014]}",1,Percentage,31.3,0 - < 33.9 : Q1 & Q2,Northeastern New York,
388,88,2087,,19,Greene,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-73.973376, 42.298326]}",2,Percentage,36.0,33.9 - < 36.5 : Q3,Northeastern New York,
389,1409,622,,20,Hamilton,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-74.395268, 43.618468]}",1,Percentage,13.2,0 - < 33.9 : Q1 & Q2,Northeastern New York,
390,1221,624,,27,Montgomery,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-74.341972, 42.933637]}",1,Percentage,31.8,0 - < 33.9 : Q1 & Q2,Northeastern New York,
391,432,2136,,36,Otsego,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-75.060334, 42.564852]}",1,Percentage,30.4,0 - < 33.9 : Q1 & Q2,Northeastern New York,
392,38,2138,,38,Rensselaer,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-73.628669, 42.70098]}",1,Percentage,32.8,0 - < 33.9 : Q1 & Q2,Northeastern New York,
393,1148,2141,,41,Saratoga,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-73.786779, 43.00894]}",1,Percentage,27.6,0 - < 33.9 : Q1 & Q2,Northeastern New York,
394,74,2142,,42,Schenectady,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-73.946838, 42.809233]}",1,Percentage,33.3,0 - < 33.9 : Q1 & Q2,Northeastern New York,
395,1173,629,,43,Schoharie,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-74.434606, 42.643426]}",2,Percentage,34.3,33.9 - < 36.5 : Q3,Northeastern New York,
396,128,2183,,52,Warren,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-73.716044, 43.403024]}",1,Percentage,33.9,0 - < 33.9 : Q1 & Q2,Northeastern New York,
397,62,2041,,14,Erie,,"2009-2011 SPARCS Data as of February, 2013",2009-2011,915438,Average annual population,"Cardiovascular disease hospitalization rate per 10,000",h1,"{'type': 'Point', 'coordinates': [-78.795544, 42.888143]}",2,Rate,185.8,173.8 - < 195.6 : Q3,Western New York,51022
398,787,2184,,53,Washington,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-73.454761, 43.289513]}",2,Percentage,36.2,33.9 - < 36.5 : Q3,Northeastern New York,
399,,,,105,Northeastern New York,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,,,Percentage,33.0,,Northeastern New York,
400,1022,2040,,13,Dutchess,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-73.840468, 41.686216]}",1,Percentage,33.3,0 - < 33.9 : Q1 & Q2,Hudson Valley,
401,1496,2134,,33,Orange,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-74.241929, 41.422459]}",1,Percentage,32.2,0 - < 33.9 : Q1 & Q2,Hudson Valley,
402,1201,627,,37,Putnam,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-73.717443, 41.41131]}",1,Percentage,32.1,0 - < 33.9 : Q1 & Q2,Hudson Valley,
403,1546,628,,39,Rockland,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-74.017033, 41.127287]}",1,Percentage,32.9,0 - < 33.9 : Q1 & Q2,Hudson Valley,
404,1024,2180,,48,Sullivan,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-74.711705, 41.705166]}",3,Percentage,39.6,36.5 + : Q4,Hudson Valley,
405,264,2182,,51,Ulster,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-74.099412, 41.848374]}",3,Percentage,36.8,36.5 + : Q4,Hudson Valley,
406,1759,2031,,2,Allegany,,"2009-2011 SPARCS Data as of February, 2013",2009-2011,48960,Average annual population,"Cardiovascular disease hospitalization rate per 10,000",h1,"{'type': 'Point', 'coordinates': [-78.020567, 42.226801]}",2,Rate,179.3,173.8 - < 195.6 : Q3,Western New York,2634
407,1440,2185,,55,Westchester,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-73.805386, 41.039278]}",1,Percentage,28.3,0 - < 33.9 : Q1 & Q2,Hudson Valley,
408,,,,106,Hudson Valley,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,,,Percentage,31.3,,Hudson Valley,
409,1455,2094,,28,Nassau,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-73.601185, 40.715749]}",1,Percentage,31.7,0 - < 33.9 : Q1 & Q2,Nassau-Suffolk,
410,1421,2179,,47,Suffolk,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,"{'type': 'Point', 'coordinates': [-73.119032, 40.820237]}",2,Percentage,34.2,33.9 - < 36.5 : Q3,Nassau-Suffolk,
411,,,,108,Nassau-Suffolk,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,,,Percentage,33.1,,Nassau-Suffolk,
412,,,,888,New York State (excludin,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight or obese (85th percentile or higher) - Elementary students,g68,,,Percentage,33.0,,New York State,
413,1759,2031,,2,Allegany,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight but not obese (85th-<95th percentile) - Middle and high school students,g69,"{'type': 'Point', 'coordinates': [-78.020567, 42.226801]}",1,Percentage,15.9,0 - < 16.9 : Q1 & Q2,Western New York,
414,1719,2034,,4,Cattaraugus,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight but not obese (85th-<95th percentile) - Middle and high school students,g69,"{'type': 'Point', 'coordinates': [-78.606673, 42.224267]}",3,Percentage,19.4,18.9 + : Q4,Western New York,
415,1743,2035,,6,Chautauqua,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight but not obese (85th-<95th percentile) - Middle and high school students,g69,"{'type': 'Point', 'coordinates': [-79.315313, 42.246904]}",1,Percentage,16.8,0 - < 16.9 : Q1 & Q2,Western New York,
416,62,2041,,14,Erie,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight but not obese (85th-<95th percentile) - Middle and high school students,g69,"{'type': 'Point', 'coordinates': [-78.795544, 42.888143]}",1,Percentage,16.7,0 - < 16.9 : Q1 & Q2,Western New York,
417,489,2086,,18,Genesee,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight but not obese (85th-<95th percentile) - Middle and high school students,g69,"{'type': 'Point', 'coordinates': [-78.172679, 43.000121]}",1,Percentage,16.1,0 - < 16.9 : Q1 & Q2,Western New York,
418,1107,2131,,29,Niagara,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight but not obese (85th-<95th percentile) - Middle and high school students,g69,"{'type': 'Point', 'coordinates': [-78.856419, 43.134634]}",2,Percentage,17.6,16.9 - < 18.9 : Q3,Western New York,
419,170,626,,34,Orleans,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight but not obese (85th-<95th percentile) - Middle and high school students,g69,"{'type': 'Point', 'coordinates': [-78.218438, 43.248394]}",2,Percentage,17.6,16.9 - < 18.9 : Q3,Western New York,
420,415,2186,,56,Wyoming,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight but not obese (85th-<95th percentile) - Middle and high school students,g69,"{'type': 'Point', 'coordinates': [-78.204473, 42.723641]}",3,Percentage,19.2,18.9 + : Q4,Western New York,
421,926,2036,,7,Chemung,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight but not obese (85th-<95th percentile) - Middle and high school students,g69,"{'type': 'Point', 'coordinates': [-76.812331, 42.116644]}",2,Percentage,17.0,16.9 - < 18.9 : Q3,Finger Lakes,
422,232,2091,,24,Livingston,,"2010-2012 Student Weight Status Category Reporting System Data as of July, 2013",2010-2012,,,Percentage overweight but not obese (85th-<95th percentile) - Middle and high school students,g69,"{'type': 'Point', 'coordinates': [-77.765392, 42.763754]}",2,Percentage,16.9,16.9 - < 18.9 : Q3,Finger Lakes,
